customer_id,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn,tenure_group,total_services,avg_monthly_spend_ratio,high_risk_flag,payment_risk_flag,contract_ordinal
5666-CYCYZ,Female,False,False,False,24,Month-to-month,True,Electronic check,89.55,2259.35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,False,13-24,2,94.14,0,1,0
4011-ARPHK,Male,False,False,False,27,Month-to-month,False,Mailed check,50.35,1411.35,Yes,No,DSL,Yes,No,No,No,No,No,False,25-48,1,52.27,0,1,0
8182-PNAGI,Male,False,False,False,12,Month-to-month,False,Bank transfer (automatic),50.25,593.75,Yes,No,DSL,No,No,No,Yes,No,No,True,0-12,1,49.48,0,0,0
6365-HITVU,Female,False,True,True,71,Two year,False,Credit card (automatic),87.25,6328.7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,89.14,0,0,2
7558-IMLMT,Male,False,True,True,67,Two year,True,Mailed check,20.8,1411.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,21.07,0,1,2
9488-FYQAU,Female,False,True,False,63,Two year,True,Bank transfer (automatic),109.25,6841.4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,108.59,0,0,2
3590-TCXTB,Male,False,False,False,1,Month-to-month,False,Mailed check,20.35,20.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.35,0,1,0
6994-KERXL,Male,False,False,False,4,Month-to-month,True,Electronic check,55.9,238.5,Yes,No,DSL,No,No,No,No,No,Yes,False,0-12,1,59.62,1,1,0
7957-RYHQD,Female,True,False,False,40,Month-to-month,True,Credit card (automatic),79.2,3233.85,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,True,25-48,2,80.85,0,0,0
2180-DXNEG,Female,False,False,False,12,Month-to-month,True,Electronic check,96.0,1062.1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,True,0-12,3,88.51,0,1,0
1960-UOTYM,Male,False,True,True,52,Two year,False,Electronic check,79.2,4016.3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,77.24,0,1,2
2740-JFBOK,Male,False,False,False,10,Month-to-month,True,Electronic check,24.0,226.55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,22.66,0,1,0
6500-JVEGC,Male,False,False,False,68,One year,False,Bank transfer (automatic),101.35,7110.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,False,49+,4,104.57,0,0,1
5515-AKOAJ,Female,False,False,False,54,Month-to-month,True,Electronic check,100.1,5440.9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,True,49+,3,100.76,0,1,0
8976-OQHGT,Female,False,True,True,4,Month-to-month,False,Mailed check,56.5,235.1,Yes,No,DSL,No,Yes,No,Yes,No,No,True,0-12,2,58.78,0,1,0
5245-VDBUR,Female,False,True,False,52,One year,False,Mailed check,35.45,1958.95,No,No phone service,DSL,Yes,No,Yes,No,No,No,False,49+,2,37.67,0,1,1
6230-BSUXY,Female,True,False,False,1,Month-to-month,True,Electronic check,85.0,85.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,True,0-12,2,85.0,1,1,0
8469-SNFFH,Male,False,True,False,70,One year,False,Bank transfer (automatic),79.4,5528.9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,False,49+,5,78.98,0,0,1
2144-ESWKO,Male,False,False,False,43,One year,True,Credit card (automatic),35.2,1463.7,No,No phone service,DSL,Yes,No,Yes,No,No,No,False,25-48,2,34.04,0,0,1
1241-FPMOF,Male,False,False,False,52,Two year,False,Mailed check,19.65,1025.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.71,0,1,2
9928-BZVLZ,Female,False,False,False,12,Two year,False,Mailed check,49.85,552.1,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,False,0-12,4,46.01,0,1,2
4114-QMKVN,Female,False,True,True,56,One year,False,Bank transfer (automatic),68.75,3815.4,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,False,49+,3,68.13,0,0,1
2775-SEFEE,Male,False,False,True,0,Two year,True,Bank transfer (automatic),61.9,61.9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,False,0-12,3,61.9,0,0,2
9003-CPATH,Male,False,False,False,42,Month-to-month,False,Electronic check,79.9,3313.4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,False,25-48,1,78.89,0,1,0
1754-GKYPY,Male,True,True,False,22,Month-to-month,True,Bank transfer (automatic),89.75,1938.9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,False,13-24,2,88.13,0,0,0
5294-CDGWY,Male,False,True,True,51,One year,False,Electronic check,59.3,3014.65,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,True,49+,5,59.11,0,1,1
7956-XQWGU,Male,False,False,False,27,Month-to-month,True,Credit card (automatic),19.4,460.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,17.05,0,0,0
1591-MQJTP,Male,True,True,False,51,One year,True,Bank transfer (automatic),93.65,4839.15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,False,49+,3,94.89,0,0,1
5295-PCJOO,Male,False,False,True,4,Month-to-month,True,Electronic check,49.4,184.4,Yes,No,DSL,Yes,No,No,No,No,No,True,0-12,1,46.1,1,1,0
2369-FEVNO,Male,False,False,False,1,Month-to-month,True,Mailed check,19.9,19.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.9,0,1,0
9863-JZAIC,Male,False,False,False,35,Month-to-month,False,Mailed check,55.0,2010.55,Yes,No,DSL,No,No,No,No,Yes,No,True,25-48,1,57.44,0,1,0
7471-MQPOS,Male,True,True,True,71,One year,True,Bank transfer (automatic),72.9,5139.65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,False,49+,4,72.39,0,0,1
7660-HDPJV,Female,False,False,False,1,Month-to-month,True,Electronic check,69.2,69.2,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,69.2,1,1,0
5115-SQAAU,Female,False,True,True,69,Two year,True,Bank transfer (automatic),25.6,1673.4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,24.25,0,0,2
9845-QOMAD,Male,False,True,True,14,One year,False,Mailed check,19.75,309.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,22.1,0,1,1
7672-VFMXZ,Male,False,True,False,57,Month-to-month,False,Electronic check,55.7,3171.6,Yes,No,DSL,Yes,No,No,Yes,No,No,False,49+,2,55.64,0,1,0
9739-JLPQJ,Female,False,True,True,72,Two year,False,Credit card (automatic),117.5,8670.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,120.42,0,0,2
9916-AYHTC,Male,False,False,False,48,Two year,False,Credit card (automatic),19.85,916.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,19.08,0,0,2
3855-ONCAR,Female,False,True,True,4,Month-to-month,True,Mailed check,78.9,299.75,Yes,No,Fiber optic,No,No,No,No,Yes,No,False,0-12,1,74.94,1,1,0
1488-SYSFC,Male,False,True,True,31,Month-to-month,True,Electronic check,20.65,702.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,22.65,0,1,0
7931-PXHFC,Male,False,False,False,38,One year,True,Mailed check,62.3,2354.8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,True,25-48,3,61.97,0,1,1
3990-QYKBE,Male,True,True,False,37,Month-to-month,True,Electronic check,92.5,3473.4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,25-48,2,93.88,0,1,0
0970-QXPXW,Female,False,False,False,1,Month-to-month,False,Mailed check,19.65,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.65,0,1,0
3259-KNMRR,Male,True,False,False,57,Two year,True,Bank transfer (automatic),79.75,4438.2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,False,49+,4,77.86,0,0,2
6120-RJKLU,Female,True,True,False,62,Two year,True,Credit card (automatic),79.95,4819.75,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,False,49+,5,77.74,0,0,2
9572-WUKSB,Male,False,True,False,3,Month-to-month,True,Electronic check,29.9,92.25,No,No phone service,DSL,No,No,No,Yes,No,No,False,0-12,1,30.75,0,1,0
5893-KCLGT,Female,False,False,True,72,Two year,True,Mailed check,19.75,1567.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,21.76,0,1,2
0076-LVEPS,Male,False,False,True,29,Month-to-month,True,Mailed check,45.0,1242.45,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,False,25-48,4,42.84,0,1,0
3640-JQGJG,Male,False,True,True,13,Month-to-month,False,Bank transfer (automatic),44.8,559.2,Yes,No,DSL,No,No,No,No,No,No,False,13-24,0,43.02,0,0,0
4919-MOAVT,Male,False,False,True,3,Month-to-month,False,Electronic check,69.65,220.1,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,73.37,1,1,0
1596-OQSPS,Female,False,False,False,11,Month-to-month,False,Electronic check,51.1,531.15,Yes,No,DSL,No,Yes,No,No,No,No,False,0-12,1,48.29,0,1,0
9867-XOBQA,Female,False,False,True,21,Two year,False,Mailed check,53.15,1183.2,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,False,13-24,5,56.34,0,1,2
9546-KDTRB,Female,False,False,False,19,Month-to-month,False,Bank transfer (automatic),24.7,465.85,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,24.52,0,0,0
3090-HAWSU,Male,False,False,False,61,Two year,True,Credit card (automatic),111.6,6876.05,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,True,49+,5,112.72,0,0,2
9820-RMCQV,Female,False,False,False,11,Month-to-month,False,Credit card (automatic),48.55,501.0,Yes,No,DSL,Yes,No,No,No,No,No,True,0-12,1,45.55,0,0,0
3174-RKMOW,Male,False,True,True,35,Month-to-month,True,Electronic check,109.95,3782.4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,25-48,5,108.07,0,1,0
1760-CAZHT,Male,False,False,True,25,Month-to-month,False,Mailed check,20.8,460.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,18.41,0,1,0
7839-QRKXN,Female,False,False,False,1,Month-to-month,True,Mailed check,20.2,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,0-12,0,20.2,0,1,0
8441-SHIPE,Female,False,False,False,67,Two year,True,Bank transfer (automatic),25.6,1790.35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,26.72,0,0,2
5204-QZXPU,Male,False,False,False,19,Month-to-month,True,Electronic check,39.65,733.35,No,No phone service,DSL,No,No,Yes,No,Yes,No,True,13-24,2,38.6,0,1,0
4597-ELFTS,Male,False,False,False,56,One year,False,Electronic check,24.9,1334.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,49+,0,23.82,0,1,1
1320-GVNHT,Male,False,True,True,72,Two year,True,Credit card (automatic),108.4,7767.25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,107.88,0,0,2
1047-RNXZV,Male,False,False,False,43,Two year,False,Mailed check,19.55,876.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,20.38,0,1,2
3541-ZNUHK,Female,False,True,True,55,Month-to-month,True,Electronic check,85.1,4600.95,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,False,49+,2,83.65,0,1,0
8450-JOVAH,Male,False,True,True,2,Month-to-month,False,Mailed check,56.7,113.55,Yes,Yes,DSL,Yes,No,No,No,No,No,True,0-12,1,56.78,1,1,0
8725-JEDFD,Male,False,False,False,27,Month-to-month,True,Mailed check,69.05,1793.25,Yes,No,Fiber optic,No,No,No,No,No,No,False,25-48,0,66.42,0,1,0
7562-UXTPG,Female,False,False,False,13,Month-to-month,True,Mailed check,70.15,886.7,Yes,No,Fiber optic,No,No,No,No,No,No,False,13-24,0,68.21,0,1,0
8071-SBTRN,Female,False,False,False,70,Two year,True,Mailed check,111.15,7737.55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,110.54,0,1,2
1113-IUJYX,Female,False,True,False,14,One year,False,Mailed check,105.95,1348.9,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,True,13-24,5,96.35,0,1,1
6668-CNMFP,Female,False,True,True,19,One year,True,Bank transfer (automatic),89.35,1686.85,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,False,13-24,2,88.78,0,0,1
5626-MGTUK,Female,False,False,False,20,Month-to-month,True,Bank transfer (automatic),89.1,1879.25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,False,13-24,2,93.96,0,0,0
5681-LLOEI,Male,False,True,True,43,One year,True,Credit card (automatic),91.25,4013.8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,False,25-48,3,93.34,0,0,1
8212-DJRCH,Male,False,True,True,5,Month-to-month,True,Mailed check,90.35,434.5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,False,0-12,3,86.9,1,1,0
4323-OHFOW,Female,True,True,False,70,One year,True,Bank transfer (automatic),105.55,7195.35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,False,49+,4,102.79,0,0,1
4933-BSAIP,Female,False,True,False,40,Two year,False,Mailed check,19.1,780.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,19.5,0,1,2
2030-BTZRO,Male,False,True,True,6,Two year,True,Credit card (automatic),20.4,107.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,17.93,0,0,2
1116-DXXDF,Male,False,False,False,39,Two year,True,Electronic check,100.45,3801.7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,False,25-48,4,97.48,0,1,2
9274-CNFMO,Male,True,True,False,4,Month-to-month,False,Electronic check,74.95,308.7,Yes,Yes,Fiber optic,No,No,No,No,No,No,True,0-12,0,77.18,1,1,0
7758-XKCBS,Male,False,False,False,15,Month-to-month,True,Electronic check,29.7,438.25,No,No phone service,DSL,No,No,No,Yes,No,No,True,13-24,1,29.22,0,1,0
8992-JQYUN,Male,False,True,False,1,Month-to-month,True,Electronic check,50.35,50.35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,True,0-12,3,50.35,1,1,0
6563-VNPMN,Female,True,False,False,45,Month-to-month,True,Bank transfer (automatic),85.7,3778.1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,False,25-48,3,83.96,0,0,0
0617-AQNWT,Female,False,True,False,64,Two year,False,Electronic check,47.85,3147.5,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,True,49+,4,49.18,0,1,2
2267-WTPYD,Female,True,True,False,57,Month-to-month,False,Credit card (automatic),94.0,5438.95,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,False,49+,3,95.42,0,0,0
0270-THENM,Male,False,True,True,72,Two year,False,Bank transfer (automatic),69.85,5102.35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,False,49+,4,70.87,0,0,2
2446-PLQVO,Male,False,False,False,1,Month-to-month,True,Electronic check,70.3,70.3,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,70.3,1,1,0
4707-MAXGU,Male,False,True,False,72,Two year,False,Credit card (automatic),25.85,1872.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,26.0,0,0,2
2710-WYVXG,Female,False,False,False,3,Two year,False,Mailed check,71.1,213.35,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,False,0-12,4,71.12,0,1,2
3005-NFMTA,Male,True,False,False,55,Month-to-month,True,Electronic check,98.8,5617.75,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,True,49+,3,102.14,0,1,0
6300-BWMJX,Female,False,True,False,59,Month-to-month,False,Electronic check,93.35,5386.5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,False,49+,3,91.3,0,1,0
8784-CGILN,Female,False,False,False,18,Month-to-month,True,Bank transfer (automatic),99.85,1776.95,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,True,13-24,3,98.72,0,0,0
5389-FFVKB,Male,True,True,False,32,Month-to-month,True,Credit card (automatic),80.3,2483.05,Yes,No,Fiber optic,No,No,No,No,No,Yes,True,25-48,1,77.6,0,0,0
7009-LGECI,Female,False,False,False,4,Month-to-month,True,Bank transfer (automatic),50.55,235.65,Yes,No,DSL,Yes,No,No,No,No,No,False,0-12,1,58.91,1,0,0
8444-WRIDW,Female,True,False,False,66,Month-to-month,True,Credit card (automatic),80.45,5224.35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,True,49+,1,79.16,0,0,0
5022-KVDQT,Male,False,False,False,27,Month-to-month,True,Electronic check,81.3,2272.8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,False,25-48,1,84.18,0,1,0
7976-CICYS,Male,False,False,False,4,Month-to-month,True,Credit card (automatic),20.7,83.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.94,0,0,0
1036-GUDCL,Male,False,True,True,60,Month-to-month,True,Credit card (automatic),79.05,4663.4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,False,49+,5,77.72,0,0,0
2005-DWQZJ,Female,False,True,True,8,Two year,False,Mailed check,19.05,201.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,25.21,0,1,2
8148-WOCMK,Male,False,True,True,8,Two year,False,Credit card (automatic),19.6,125.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,15.62,0,0,2
7815-PDTHL,Male,False,False,False,35,Two year,True,Mailed check,20.2,684.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,19.55,0,1,2
9451-LPGOO,Male,False,False,False,7,Month-to-month,True,Electronic check,86.8,620.35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,True,0-12,1,88.62,0,1,0
9173-IVZVP,Female,False,True,True,53,Two year,False,Mailed check,20.9,1146.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,21.62,0,1,2
9129-UXERG,Female,True,False,False,18,Month-to-month,True,Credit card (automatic),103.6,1806.35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,False,13-24,4,100.35,0,0,0
3635-JBPSG,Female,False,False,False,15,Two year,True,Mailed check,38.8,603.0,No,No phone service,DSL,No,Yes,No,No,No,Yes,False,13-24,2,40.2,0,1,2
7964-ZRKKG,Male,False,True,False,67,One year,True,Bank transfer (automatic),88.4,5798.3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,False,49+,2,86.54,0,0,1
5868-YWPDW,Male,True,True,False,6,Month-to-month,True,Electronic check,84.2,519.15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,True,0-12,2,86.52,0,1,0
2025-JKFWI,Male,False,False,False,13,Month-to-month,True,Mailed check,99.0,1301.7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,True,13-24,3,100.13,0,1,0
4078-SAYYN,Female,False,False,False,11,Month-to-month,True,Electronic check,100.75,1129.75,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,0-12,3,102.7,0,1,0
1724-IQWNM,Male,False,False,True,1,Month-to-month,True,Mailed check,19.3,19.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.3,0,1,0
8217-QYOHV,Male,False,False,False,5,Month-to-month,True,Mailed check,55.75,266.95,Yes,No,DSL,Yes,No,No,Yes,No,No,False,0-12,2,53.39,0,1,0
5546-QUERU,Male,False,False,False,13,One year,True,Mailed check,19.95,257.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,19.77,0,1,1
9940-HPQPG,Female,False,True,False,9,Month-to-month,False,Bank transfer (automatic),91.75,865.8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,True,0-12,3,96.2,0,0,0
6897-UUBNU,Male,False,False,False,29,Month-to-month,False,Mailed check,89.65,2623.65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,False,25-48,3,90.47,0,1,0
6127-IYJOZ,Male,True,False,False,1,Month-to-month,True,Mailed check,45.85,45.85,Yes,No,DSL,No,No,No,No,No,No,False,0-12,0,45.85,1,1,0
6618-RYATB,Female,False,False,False,1,Month-to-month,True,Mailed check,79.55,79.55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,True,0-12,1,79.55,1,1,0
8930-XOTDP,Female,False,True,True,18,Month-to-month,False,Mailed check,55.95,1082.8,Yes,No,DSL,No,No,No,No,Yes,No,False,13-24,1,60.16,0,1,0
